Region,RegionName,StateName,CountyName,CityName,ForecastedDate,ForecastYoYPctChange
Zip,32819,FL,Orange County,Doctor Phillips,2022-09-30,14.6
Zip,32820,FL,Orange County,Bithlo,2022-09-30,15.7
Zip,32821,FL,Orange County,Williamsburg,2022-09-30,14.6
Zip,32822,FL,Orange County,Orlando,2022-09-30,16.2
Zip,32824,FL,Orange County,Orlando,2022-09-30,15.7
Zip,32825,FL,Orange County,Orlando,2022-09-30,15.7
Zip,32826,FL,Orange County,Orlando,2022-09-30,15.7
Zip,32827,FL,Orange County,Orlando,2022-09-30,14.4
Zip,32828,FL,Orange County,Orlando,2022-09-30,15.3
Zip,32829,FL,Orange County,Orlando,2022-09-30,15.5
Zip,32832,FL,Orange County,Orlando,2022-09-30,15.0
Zip,32833,FL,Orange County,Wedgefield,2022-09-30,15.3
Zip,32835,FL,Orange County,Orlando,2022-09-30,14.7
Zip,32836,FL,Orange County,Doctor Phillips,2022-09-30,14.1
Zip,32837,FL,Orange County,Orlando,2022-09-30,15.2
Zip,32839,FL,Orange County,Orlando,2022-09-30,16.4
Zip,32901,FL,Brevard County,Melbourne,2022-09-30,23.1
Zip,32903,FL,Brevard County,Melbourne,2022-09-30,21.6
Zip,32904,FL,Brevard County,West Melbourne,2022-09-30,22.2
Zip,32905,FL,Brevard County,Palm Bay,2022-09-30,23.8
Zip,32907,FL,Brevard County,Palm Bay,2022-09-30,23.4
Zip,32908,FL,Brevard County,Palm Bay,2022-09-30,23.7
Zip,32909,FL,Brevard County,Palm Bay,2022-09-30,23.1
Zip,32920,FL,Brevard County,Cape Canaveral,2022-09-30,21.3
Zip,32922,FL,Brevard County,Cocoa,2022-09-30,28.2
Zip,32926,FL,Brevard County,Cocoa,2022-09-30,23.3
Zip,32927,FL,Brevard County,Cocoa,2022-09-30,22.8
Zip,32931,FL,Brevard County,Cocoa Beach,2022-09-30,21.9
Zip,32934,FL,Brevard County,Melbourne,2022-09-30,22.2
Zip,32935,FL,Brevard County,Melbourne,2022-09-30,23.1
Zip,32937,FL,Brevard County,Satellite Beach,2022-09-30,21.6
Zip,32940,FL,Brevard County,Melbourne,2022-09-30,21.1
Zip,32948,FL,Indian River County,Fellsmere,2022-09-30,26.5
Zip,32949,FL,Brevard County,Grant-Valkaria,2022-09-30,21.7
Zip,32950,FL,Brevard County,Malabar,2022-09-30,21.5
Zip,32951,FL,Brevard County,Melbourne Beach,2022-09-30,21.8
Zip,32952,FL,Brevard County,Merritt Island,2022-09-30,22.3
Zip,32953,FL,Brevard County,Merritt Island,2022-09-30,21.5
Zip,32955,FL,Brevard County,Rockledge,2022-09-30,21.9
Zip,32958,FL,Indian River County,Sebastian,2022-09-30,26.0
Zip,32960,FL,Indian River County,Vero Beach,2022-09-30,26.8
Zip,32962,FL,Indian River County,Vero Beach,2022-09-30,26.2
Zip,32963,FL,Indian River County,Vero Beach,2022-09-30,24.4
Zip,32966,FL,Indian River County,Vero Beach,2022-09-30,25.1
Zip,32967,FL,Indian River County,Vero Beach,2022-09-30,25.1
Zip,32968,FL,Indian River County,Vero Beach,2022-09-30,25.9
Zip,32976,FL,Brevard County,Micco,2022-09-30,22.0
Zip,33001,FL,Monroe County,Layton,2022-09-30,22.9
Zip,33004,FL,Broward County,Dania Beach,2022-09-30,20.1
Zip,33009,FL,Broward County,Hallandale,2022-09-30,17.2
Zip,33010,FL,Miami-Dade County,Hialeah,2022-09-30,21.2
Zip,33012,FL,Miami-Dade County,Hialeah,2022-09-30,20.0
Zip,33013,FL,Miami-Dade County,Hialeah,2022-09-30,20.2
Zip,33014,FL,Miami-Dade County,Hialeah,2022-09-30,19.6
Zip,33015,FL,Miami-Dade County,Country Club,2022-09-30,19.9
Zip,33016,FL,Miami-Dade County,Hialeah,2022-09-30,18.9
Zip,33018,FL,Miami-Dade County,Hialeah,2022-09-30,19.8
Zip,33019,FL,Broward County,Hollywood,2022-09-30,17.3
Zip,33020,FL,Broward County,Hollywood,2022-09-30,21.5
Zip,33021,FL,Broward County,Hollywood,2022-09-30,20.8
Zip,33023,FL,Broward County,Miramar,2022-09-30,22.8
Zip,33024,FL,Broward County,Pembroke Pines,2022-09-30,21.0
Zip,33025,FL,Broward County,Miramar,2022-09-30,20.2
Zip,33026,FL,Broward County,Pembroke Pines,2022-09-30,19.9
Zip,33027,FL,Broward County,Miramar,2022-09-30,20.0
Zip,33028,FL,Broward County,Pembroke Pines,2022-09-30,20.0
Zip,33029,FL,Broward County,Pembroke Pines,2022-09-30,20.2
Zip,33030,FL,Miami-Dade County,Homestead,2022-09-30,22.7
Zip,33031,FL,Miami-Dade County,Homestead,2022-09-30,23.1
Zip,33032,FL,Miami-Dade County,Princeton,2022-09-30,22.4
Zip,33033,FL,Miami-Dade County,Homestead,2022-09-30,22.9
Zip,33034,FL,Miami-Dade County,Florida City,2022-09-30,25.6
Zip,33035,FL,Miami-Dade County,Homestead,2022-09-30,21.5
Zip,33036,FL,Monroe County,Islamorada,2022-09-30,24.6
Zip,33037,FL,Monroe County,Key Largo,2022-09-30,24.4
Zip,33040,FL,Monroe County,Key West,2022-09-30,26.3
Zip,33042,FL,Monroe County,Summerland Key,2022-09-30,24.7
Zip,33043,FL,Monroe County,Big Pine Key,2022-09-30,24.4
Zip,33050,FL,Monroe County,Marathon,2022-09-30,24.2
Zip,33051,FL,Monroe County,Key Colony Beach,2022-09-30,24.0
Zip,33054,FL,Miami-Dade County,Miami Gardens,2022-09-30,24.8
Zip,33055,FL,Miami-Dade County,Miami Gardens,2022-09-30,22.8
Zip,33056,FL,Miami-Dade County,Miami Gardens,2022-09-30,22.3
Zip,33060,FL,Broward County,Pompano Beach,2022-09-30,21.1
Zip,33062,FL,Broward County,Pompano Beach,2022-09-30,18.5
Zip,33063,FL,Broward County,Margate,2022-09-30,20.7
Zip,33064,FL,Broward County,Pompano Beach,2022-09-30,22.0
Zip,33065,FL,Broward County,Coral Springs,2022-09-30,20.8
Zip,33066,FL,Broward County,Coconut Creek,2022-09-30,18.8
Zip,33067,FL,Broward County,Coral Springs,2022-09-30,20.8
Zip,33068,FL,Broward County,North Lauderdale,2022-09-30,21.5
Zip,33069,FL,Broward County,Pompano Beach,2022-09-30,19.9
Zip,33070,FL,Monroe County,Tavernier,2022-09-30,23.9
Zip,33071,FL,Broward County,Coral Springs,2022-09-30,20.9
Zip,33073,FL,Broward County,Coconut Creek,2022-09-30,19.7
Zip,33076,FL,Broward County,Parkland,2022-09-30,21.0
Zip,33109,FL,Miami-Dade County,Fisher Island,2022-09-30,16.6
Zip,33122,FL,Miami-Dade County,Doral,2022-09-30,14.3
Zip,33125,FL,Miami-Dade County,Miami,2022-09-30,19.5
Zip,33126,FL,Miami-Dade County,Miami,2022-09-30,18.0
Zip,33127,FL,Miami-Dade County,Miami,2022-09-30,23.5
Zip,33128,FL,Miami-Dade County,Miami,2022-09-30,15.5
Zip,33129,FL,Miami-Dade County,Miami,2022-09-30,16.6
Zip,33130,FL,Miami-Dade County,Miami,2022-09-30,17.8
Zip,33131,FL,Miami-Dade County,Miami,2022-09-30,16.4
Zip,33132,FL,Miami-Dade County,Miami,2022-09-30,15.9
Zip,33133,FL,Miami-Dade County,Miami,2022-09-30,19.2
Zip,33134,FL,Miami-Dade County,Coral Gables,2022-09-30,19.0
Zip,33135,FL,Miami-Dade County,Miami,2022-09-30,20.4
Zip,33136,FL,Miami-Dade County,Miami,2022-09-30,18.9
Zip,33137,FL,Miami-Dade County,Miami,2022-09-30,15.7
Zip,33138,FL,Miami-Dade County,Miami,2022-09-30,21.5
Zip,33139,FL,Miami-Dade County,Miami Beach,2022-09-30,15.3
Zip,33140,FL,Miami-Dade County,Miami Beach,2022-09-30,14.6
Zip,33141,FL,Miami-Dade County,Miami Beach,2022-09-30,17.1
Zip,33142,FL,Miami-Dade County,Miami,2022-09-30,24.1
Zip,33143,FL,Miami-Dade County,Glenvar Heights,2022-09-30,19.8
Zip,33144,FL,Miami-Dade County,Miami,2022-09-30,19.9
Zip,33145,FL,Miami-Dade County,Miami,2022-09-30,20.5
Zip,33146,FL,Miami-Dade County,Coral Gables,2022-09-30,20.0
Zip,33147,FL,Miami-Dade County,West Little River,2022-09-30,23.7
Zip,33149,FL,Miami-Dade County,Key Biscayne,2022-09-30,17.1
Zip,33150,FL,Miami-Dade County,Miami,2022-09-30,24.6
Zip,33154,FL,Miami-Dade County,Bal Harbour,2022-09-30,16.2
Zip,33155,FL,Miami-Dade County,Miami,2022-09-30,20.4
Zip,33156,FL,Miami-Dade County,Pinecrest,2022-09-30,19.9
Zip,33157,FL,Miami-Dade County,Village of Palmetto Bay,2022-09-30,21.6
Zip,33158,FL,Miami-Dade County,Village of Palmetto Bay,2022-09-30,19.4
Zip,33160,FL,Miami-Dade County,Sunny Isles Beach,2022-09-30,16.6
Zip,33161,FL,Miami-Dade County,North Miami,2022-09-30,22.9
Zip,33162,FL,Miami-Dade County,North Miami Beach,2022-09-30,22.1
Zip,33165,FL,Miami-Dade County,University Park,2022-09-30,20.5
Zip,33166,FL,Miami-Dade County,Miami Springs,2022-09-30,19.4
Zip,33167,FL,Miami-Dade County,Westview,2022-09-30,25.1
Zip,33168,FL,Miami-Dade County,North Miami,2022-09-30,23.6
Zip,33169,FL,Miami-Dade County,Miami Gardens,2022-09-30,22.8
Zip,33170,FL,Miami-Dade County,Goulds,2022-09-30,23.3
Zip,33172,FL,Miami-Dade County,Fountainbleau,2022-09-30,18.8
Zip,33173,FL,Miami-Dade County,Kendall,2022-09-30,20.2
Zip,33174,FL,Miami-Dade County,Fountainbleau,2022-09-30,19.5
Zip,33175,FL,Miami-Dade County,Tamiami,2022-09-30,20.6
Zip,33176,FL,Miami-Dade County,Kendall,2022-09-30,20.8
Zip,33177,FL,Miami-Dade County,South Miami Heights,2022-09-30,21.9
Zip,33178,FL,Miami-Dade County,Doral,2022-09-30,17.8
Zip,33179,FL,Miami-Dade County,Ives Estates,2022-09-30,20.5
Zip,33180,FL,Miami-Dade County,Aventura,2022-09-30,16.5
Zip,33181,FL,Miami-Dade County,North Miami,2022-09-30,18.1
Zip,33182,FL,Miami-Dade County,Tamiami,2022-09-30,20.2
Zip,33183,FL,Miami-Dade County,Kendale Lakes,2022-09-30,20.2
Zip,33184,FL,Miami-Dade County,Tamiami,2022-09-30,19.9
Zip,33185,FL,Miami-Dade County,Kendall West,2022-09-30,20.4
Zip,33186,FL,Miami-Dade County,The Crossings,2022-09-30,20.5
Zip,33187,FL,Miami-Dade County,Richmond West,2022-09-30,21.2
Zip,33189,FL,Miami-Dade County,Cutler Bay,2022-09-30,22.5
Zip,33190,FL,Miami-Dade County,Cutler Bay,2022-09-30,21.7
Zip,33193,FL,Miami-Dade County,Kendall West,2022-09-30,20.7
Zip,33196,FL,Miami-Dade County,The Hammocks,2022-09-30,20.0
Zip,33301,FL,Broward County,Fort Lauderdale,2022-09-30,17.7
Zip,33304,FL,Broward County,Fort Lauderdale,2022-09-30,18.9
Zip,33305,FL,Broward County,Fort Lauderdale,2022-09-30,19.4
Zip,33306,FL,Broward County,Fort Lauderdale,2022-09-30,18.3
Zip,33308,FL,Broward County,Fort Lauderdale,2022-09-30,18.6
Zip,33309,FL,Broward County,Oakland Park,2022-09-30,21.4
Zip,33311,FL,Broward County,Fort Lauderdale,2022-09-30,22.3
Zip,33312,FL,Broward County,Fort Lauderdale,2022-09-30,20.7
Zip,33313,FL,Broward County,Lauderhill,2022-09-30,20.7
Zip,33314,FL,Broward County,Davie,2022-09-30,21.3
Zip,33315,FL,Broward County,Fort Lauderdale,2022-09-30,20.7
Zip,33316,FL,Broward County,Fort Lauderdale,2022-09-30,17.7
Zip,33317,FL,Broward County,Plantation,2022-09-30,20.7
Zip,33319,FL,Broward County,Lauderhill,2022-09-30,20.1
Zip,33321,FL,Broward County,Tamarac,2022-09-30,20.4
Zip,33322,FL,Broward County,Sunrise,2022-09-30,20.6
Zip,33323,FL,Broward County,Sunrise,2022-09-30,19.9
Zip,33324,FL,Broward County,Plantation,2022-09-30,19.8
Zip,33325,FL,Broward County,Davie,2022-09-30,20.3
Zip,33326,FL,Broward County,Weston,2022-09-30,19.8
Zip,33327,FL,Broward County,Weston,2022-09-30,19.0
Zip,33328,FL,Broward County,Davie,2022-09-30,20.3
Zip,33330,FL,Broward County,Cooper City,2022-09-30,21.0
Zip,33331,FL,Broward County,Weston,2022-09-30,20.2
Zip,33332,FL,Broward County,Weston,2022-09-30,19.5
Zip,33334,FL,Broward County,Oakland Park,2022-09-30,20.6
Zip,33351,FL,Broward County,Sunrise,2022-09-30,20.6
Zip,33401,FL,Palm Beach County,West Palm Beach,2022-09-30,19.2
Zip,33403,FL,Palm Beach County,Lake Park,2022-09-30,21.4
Zip,33404,FL,Palm Beach County,Riviera Beach,2022-09-30,19.7
Zip,33405,FL,Palm Beach County,West Palm Beach,2022-09-30,22.5
Zip,33406,FL,Palm Beach County,Lake Clarke Shores,2022-09-30,21.3
Zip,33407,FL,Palm Beach County,West Palm Beach,2022-09-30,20.6
Zip,33408,FL,Palm Beach County,North Palm Beach,2022-09-30,20.2
Zip,33409,FL,Palm Beach County,West Palm Beach,2022-09-30,21.4
Zip,33410,FL,Palm Beach County,Palm Beach Gardens,2022-09-30,19.5
Zip,33411,FL,Palm Beach County,Royal Palm Beach,2022-09-30,20.3
Zip,33412,FL,Palm Beach County,West Palm Beach,2022-09-30,21.4
Zip,33413,FL,Palm Beach County,Greenacres,2022-09-30,20.5
Zip,33414,FL,Palm Beach County,Wellington,2022-09-30,20.5
Zip,33415,FL,Palm Beach County,Greenacres,2022-09-30,20.4
Zip,33417,FL,Palm Beach County,Century Village,2022-09-30,19.8
Zip,33418,FL,Palm Beach County,Palm Beach Gardens,2022-09-30,19.8
Zip,33426,FL,Palm Beach County,Boynton Beach,2022-09-30,19.8
Zip,33428,FL,Palm Beach County,Boca Raton,2022-09-30,20.1
Zip,33430,FL,Palm Beach County,Belle Glade,2022-09-30,26.4
Zip,33431,FL,Palm Beach County,Boca Raton,2022-09-30,19.9
Zip,33432,FL,Palm Beach County,Boca Raton,2022-09-30,19.1
Zip,33433,FL,Palm Beach County,Boca Raton,2022-09-30,20.2
Zip,33434,FL,Palm Beach County,Boca Raton,2022-09-30,19.9
Zip,33435,FL,Palm Beach County,Boynton Beach,2022-09-30,20.9
Zip,33436,FL,Palm Beach County,Boynton Beach,2022-09-30,20.1
Zip,33437,FL,Palm Beach County,Boynton Beach,2022-09-30,19.2
Zip,33438,FL,Palm Beach County,Canal Point,2022-09-30,19.1
Zip,33441,FL,Broward County,Deerfield Beach,2022-09-30,20.5
Zip,33442,FL,Broward County,Deerfield Beach,2022-09-30,20.5
Zip,33444,FL,Palm Beach County,Delray Beach,2022-09-30,20.4
Zip,33445,FL,Palm Beach County,Delray Beach,2022-09-30,20.5
Zip,33446,FL,Palm Beach County,Delray Beach,2022-09-30,18.9
Zip,33449,FL,Palm Beach County,Wellington,2022-09-30,20.4
Zip,33455,FL,Martin County,Hobe Sound,2022-09-30,23.3
Zip,33458,FL,Palm Beach County,Jupiter,2022-09-30,20.1
Zip,33460,FL,Palm Beach County,Lake Worth,2022-09-30,22.8
Zip,33461,FL,Palm Beach County,Palm Springs,2022-09-30,21.0
Zip,33462,FL,Palm Beach County,Lantana,2022-09-30,20.8
Zip,33463,FL,Palm Beach County,Greenacres,2022-09-30,20.8
Zip,33467,FL,Palm Beach County,Greenacres,2022-09-30,19.9
Zip,33469,FL,Palm Beach County,Tequesta,2022-09-30,24.0
Zip,33470,FL,Palm Beach County,Loxahatchee Groves,2022-09-30,22.0
Zip,33472,FL,Palm Beach County,Boynton Beach,2022-09-30,20.0
Zip,33473,FL,Palm Beach County,Boynton Beach,2022-09-30,19.1
Zip,33476,FL,Palm Beach County,Pahokee,2022-09-30,25.7
Zip,33477,FL,Palm Beach County,Jupiter,2022-09-30,19.5
Zip,33478,FL,Palm Beach County,Jupiter,2022-09-30,20.2
Zip,33480,FL,Palm Beach County,Palm Beach,2022-09-30,20.1
Zip,33483,FL,Palm Beach County,Delray Beach,2022-09-30,19.1
Zip,33484,FL,Palm Beach County,Delray Beach,2022-09-30,20.0
Zip,33486,FL,Palm Beach County,Boca Raton,2022-09-30,21.4
Zip,33487,FL,Palm Beach County,Boca Raton,2022-09-30,19.7
Zip,33493,FL,Palm Beach County,South Bay,2022-09-30,23.5
Zip,33496,FL,Palm Beach County,Boca Raton,2022-09-30,19.7
Zip,33498,FL,Palm Beach County,Boca Raton,2022-09-30,20.2
Zip,33510,FL,Hillsborough County,Brandon,2022-09-30,26.9
Zip,33511,FL,Hillsborough County,Brandon,2022-09-30,26.5
Zip,33513,FL,Sumter County,Bushnell,2022-09-30,18.2
Zip,33514,FL,Sumter County,Center Hill,2022-09-30,18.1
Zip,33521,FL,Sumter County,Coleman,2022-09-30,21.3
Zip,33523,FL,Hernando County,Ridge Manor,2022-09-30,27.4
Zip,33525,FL,Pasco County,Dade City,2022-09-30,26.7
Zip,33527,FL,Hillsborough County,Dover,2022-09-30,26.5
Zip,33534,FL,Hillsborough County,Gibsonton,2022-09-30,27.7
Zip,33538,FL,Sumter County,Lake Panasoffkee,2022-09-30,17.5
Zip,33540,FL,Pasco County,Zephyrhills,2022-09-30,26.0
Zip,33541,FL,Pasco County,Zephyrhills,2022-09-30,26.1
Zip,33542,FL,Pasco County,Zephyrhills,2022-09-30,27.2
Zip,33543,FL,Pasco County,Wesley Chapel,2022-09-30,26.0
Zip,33544,FL,Pasco County,Wesley Chapel,2022-09-30,25.6
Zip,33545,FL,Pasco County,Wesley Chapel,2022-09-30,27.2
Zip,33547,FL,Hillsborough County,Riverview,2022-09-30,24.9
Zip,33548,FL,Hillsborough County,Lutz,2022-09-30,25.3
Zip,33549,FL,Hillsborough County,Lutz,2022-09-30,25.7
Zip,33556,FL,Hillsborough County,Odessa,2022-09-30,25.7
Zip,33558,FL,Hillsborough County,Lutz,2022-09-30,25.2
Zip,33559,FL,Hillsborough County,Lutz,2022-09-30,26.1
Zip,33563,FL,Hillsborough County,Plant City,2022-09-30,27.8
Zip,33565,FL,Hillsborough County,Plant City,2022-09-30,26.8
Zip,33566,FL,Hillsborough County,Plant City,2022-09-30,26.2
Zip,33567,FL,Hillsborough County,Plant City,2022-09-30,26.9
Zip,33569,FL,Hillsborough County,Riverview,2022-09-30,26.1
Zip,33570,FL,Hillsborough County,Ruskin,2022-09-30,26.8
Zip,33572,FL,Hillsborough County,Apollo Beach,2022-09-30,25.5
Zip,33573,FL,Hillsborough County,Sun City Center,2022-09-30,25.8
Zip,33576,FL,Pasco County,San Antonio,2022-09-30,25.6
Zip,33578,FL,Hillsborough County,Riverview,2022-09-30,26.6
Zip,33579,FL,Hillsborough County,Riverview,2022-09-30,26.9
Zip,33584,FL,Hillsborough County,Seffner,2022-09-30,27.2
Zip,33585,FL,Sumter County,Center Hill,2022-09-30,19.0
Zip,33592,FL,Hillsborough County,Thonotosassa,2022-09-30,26.7
Zip,33594,FL,Hillsborough County,Valrico,2022-09-30,26.6
Zip,33596,FL,Hillsborough County,Valrico,2022-09-30,26.1
Zip,33597,FL,Hernando County,Webster,2022-09-30,19.2
Zip,33598,FL,Hillsborough County,Wimauma,2022-09-30,25.4
Zip,33602,FL,Hillsborough County,Tampa,2022-09-30,23.7
Zip,33603,FL,Hillsborough County,Tampa,2022-09-30,27.9
Zip,33604,FL,Hillsborough County,Tampa,2022-09-30,28.6
Zip,33605,FL,Hillsborough County,Tampa,2022-09-30,30.7
Zip,33606,FL,Hillsborough County,Tampa,2022-09-30,24.8
Zip,33607,FL,Hillsborough County,Tampa,2022-09-30,28.4
Zip,33609,FL,Hillsborough County,Tampa,2022-09-30,24.5
Zip,33610,FL,Hillsborough County,Tampa,2022-09-30,29.4
Zip,33611,FL,Hillsborough County,Tampa,2022-09-30,24.8
Zip,33612,FL,Hillsborough County,Tampa,2022-09-30,29.0
Zip,33613,FL,Hillsborough County,Lake Magdalene,2022-09-30,27.3
Zip,33614,FL,Hillsborough County,Egypt Lake-Leto,2022-09-30,27.3
Zip,33615,FL,Hillsborough County,Town 'n' Country,2022-09-30,27.6
Zip,33616,FL,Hillsborough County,Tampa,2022-09-30,25.3
Zip,33617,FL,Hillsborough County,Temple Terrace,2022-09-30,27.9
Zip,33618,FL,Hillsborough County,Greater Carrollwood,2022-09-30,26.1
Zip,33619,FL,Hillsborough County,Palm River-Clair Mel,2022-09-30,30.0
Zip,33624,FL,Hillsborough County,Greater Carrollwood,2022-09-30,26.5
Zip,33625,FL,Hillsborough County,Citrus Park,2022-09-30,26.0
Zip,33626,FL,Hillsborough County,Westchase,2022-09-30,24.9
Zip,33629,FL,Hillsborough County,Tampa,2022-09-30,24.2
Zip,33634,FL,Hillsborough County,Town 'n' Country,2022-09-30,27.7
Zip,33635,FL,Hillsborough County,Town 'n' Country,2022-09-30,25.8
Zip,33637,FL,Hillsborough County,Temple Terrace,2022-09-30,27.0
Zip,33647,FL,Hillsborough County,Tampa,2022-09-30,25.8
Zip,33701,FL,Pinellas County,Saint Petersburg,2022-09-30,23.6
Zip,33702,FL,Pinellas County,Saint Petersburg,2022-09-30,24.8
Zip,33703,FL,Pinellas County,Saint Petersburg,2022-09-30,26.8
Zip,33704,FL,Pinellas County,Saint Petersburg,2022-09-30,25.3
Zip,33705,FL,Pinellas County,Saint Petersburg,2022-09-30,29.8
Zip,33706,FL,Pinellas County,Saint Pete Beach,2022-09-30,24.6
Zip,33707,FL,Pinellas County,Gulfport,2022-09-30,27.0
Zip,33708,FL,Pinellas County,Madeira Beach,2022-09-30,25.4
Zip,33709,FL,Pinellas County,Kenneth City,2022-09-30,28.2
Zip,33710,FL,Pinellas County,Saint Petersburg,2022-09-30,24.8
Zip,33711,FL,Pinellas County,Saint Petersburg,2022-09-30,29.8
Zip,33712,FL,Pinellas County,Saint Petersburg,2022-09-30,30.5
Zip,33713,FL,Pinellas County,Saint Petersburg,2022-09-30,29.1
Zip,33714,FL,Pinellas County,West and East Lealman,2022-09-30,26.5
Zip,33715,FL,Pinellas County,Saint Petersburg,2022-09-30,23.1
Zip,33716,FL,Pinellas County,Saint Petersburg,2022-09-30,24.0
Zip,33755,FL,Pinellas County,Clearwater,2022-09-30,25.6
Zip,33756,FL,Pinellas County,Clearwater,2022-09-30,24.9
Zip,33759,FL,Pinellas County,Clearwater,2022-09-30,26.3
Zip,33760,FL,Pinellas County,South Highpoint,2022-09-30,25.5
Zip,33761,FL,Pinellas County,Clearwater,2022-09-30,25.0
Zip,33762,FL,Pinellas County,Feather Sound,2022-09-30,24.2
Zip,33763,FL,Pinellas County,Clearwater,2022-09-30,24.6
Zip,33764,FL,Pinellas County,Clearwater,2022-09-30,27.2
Zip,33765,FL,Pinellas County,Clearwater,2022-09-30,24.9
Zip,33767,FL,Pinellas County,Clearwater,2022-09-30,23.3
Zip,33770,FL,Pinellas County,Largo,2022-09-30,27.0
Zip,33771,FL,Pinellas County,Largo,2022-09-30,26.6
Zip,33772,FL,Pinellas County,Seminole,2022-09-30,26.0
Zip,33773,FL,Pinellas County,Largo,2022-09-30,24.9
Zip,33774,FL,Pinellas County,Largo,2022-09-30,25.5
Zip,33776,FL,Pinellas County,Seminole,2022-09-30,24.8
Zip,33777,FL,Pinellas County,Seminole,2022-09-30,27.8
Zip,33778,FL,Pinellas County,Largo,2022-09-30,24.4
Zip,33781,FL,Pinellas County,Pinellas Park,2022-09-30,25.6
Zip,33782,FL,Pinellas County,Pinellas Park,2022-09-30,27.4
Zip,33785,FL,Pinellas County,Indian Rocks Beach,2022-09-30,24.4
Zip,33786,FL,Pinellas County,Belleair Beach,2022-09-30,23.9
Zip,33801,FL,Polk County,Lakeland,2022-09-30,28.4
Zip,33803,FL,Polk County,Lakeland,2022-09-30,25.3
Zip,33805,FL,Polk County,Lakeland,2022-09-30,27.8
Zip,33809,FL,Polk County,Lakeland,2022-09-30,24.8
Zip,33810,FL,Polk County,Lakeland,2022-09-30,25.2
Zip,33811,FL,Polk County,Lakeland,2022-09-30,24.7
Zip,33812,FL,Polk County,Lakeland,2022-09-30,24.6
Zip,33813,FL,Polk County,Lakeland Highlands,2022-09-30,24.7
Zip,33815,FL,Polk County,Lakeland,2022-09-30,29.9
Zip,33823,FL,Polk County,Auburndale,2022-09-30,25.9
Zip,33825,FL,Highlands County,Avon Park,2022-09-30,24.4
Zip,33827,FL,Polk County,Babson Park,2022-09-30,24.5
Zip,33830,FL,Polk County,Bartow,2022-09-30,27.3
Zip,33835,FL,Polk County,Mulberry,2022-09-30,25.6
Zip,33837,FL,Polk County,Davenport,2022-09-30,24.3
Zip,33838,FL,Polk County,Dundee,2022-09-30,25.6
Zip,33839,FL,Polk County,Eagle Lake,2022-09-30,25.7
Zip,33841,FL,Polk County,Fort Meade,2022-09-30,25.1
Zip,33843,FL,Polk County,Frostproof,2022-09-30,24.3
Zip,33844,FL,Polk County,Haines City,2022-09-30,24.8
Zip,33846,FL,Polk County,Highland City,2022-09-30,28.7
Zip,33847,FL,Polk County,Homeland,2022-09-30,26.1
Zip,33848,FL,Osceola County,Kissimmee,2022-09-30,20.3
Zip,33849,FL,Pasco County,Zephyrhills,2022-09-30,25.4
Zip,33850,FL,Polk County,Lake Alfred,2022-09-30,26.2
Zip,33851,FL,Polk County,Lake Hamilton,2022-09-30,24.7
Zip,33852,FL,Highlands County,Lake Placid,2022-09-30,23.1
Zip,33853,FL,Polk County,Lake Wales,2022-09-30,26.6
Zip,33855,FL,Polk County,Lake Wales,2022-09-30,26.2
Zip,33857,FL,Highlands County,Lorida,2022-09-30,25.0
Zip,33859,FL,Polk County,Lake Wales,2022-09-30,24.0
Zip,33860,FL,Polk County,Mulberry,2022-09-30,25.3
Zip,33865,FL,Hardee County,Ona,2022-09-30,15.9
Zip,33868,FL,Polk County,Polk City,2022-09-30,25.6
Zip,33870,FL,Highlands County,Sebring,2022-09-30,23.2
Zip,33872,FL,Highlands County,Sebring,2022-09-30,21.2
Zip,33875,FL,Highlands County,Sebring,2022-09-30,22.7
Zip,33876,FL,Highlands County,Sebring,2022-09-30,23.6
Zip,33877,FL,Polk County,Lake Wales,2022-09-30,32.4
Zip,33880,FL,Polk County,Winter Haven,2022-09-30,25.6
Zip,33881,FL,Polk County,Winter Haven,2022-09-30,26.2
Zip,33884,FL,Polk County,Winter Haven,2022-09-30,24.1
Zip,33896,FL,Osceola County,Citrus Ridge,2022-09-30,15.5
Zip,33897,FL,Polk County,Davenport,2022-09-30,24.4
Zip,33898,FL,Polk County,Lake Wales,2022-09-30,25.4
Zip,33901,FL,Lee County,Fort Myers,2022-09-30,30.2
Zip,33903,FL,Lee County,North Fort Myers,2022-09-30,32.1
Zip,33904,FL,Lee County,Cape Coral,2022-09-30,33.0
Zip,33905,FL,Lee County,Fort Myers,2022-09-30,31.7
Zip,33907,FL,Lee County,Fort Myers,2022-09-30,30.7
